n_sites,draw,alpha,certified,tau,coverage,n_answered,answered_err_rate,hard,decline_reason
150,180,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,180,0.1,True,0.77,0.9255202628696605,845,0.029585798816568046,False,
150,181,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,181,0.1,True,0.71,0.9360902255639098,498,0.018072289156626505,False,
150,182,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,182,0.1,True,0.65,0.9682890855457227,1313,0.03427265803503427,False,
150,183,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,183,0.1,True,0.6900000000000001,0.9379474940334129,393,0.061068702290076333,False,
150,184,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,184,0.1,True,0.61,0.9363548698167792,2913,0.07586680398214898,False,
150,185,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,185,0.1,True,0.6900000000000001,0.9450171821305842,1375,0.03272727272727273,False,
150,186,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,186,0.1,True,0.67,0.9469026548672567,107,0.07476635514018691,False,
150,187,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,187,0.1,True,0.6900000000000001,0.968503937007874,123,0.016260162601626018,False,
150,188,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,188,0.1,True,0.6900000000000001,0.9095744680851063,684,0.06286549707602339,False,
150,189,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,189,0.1,True,0.73,0.9490291262135923,391,0.04092071611253197,False,
150,190,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,190,0.1,True,0.65,0.9558058925476604,1103,0.030825022665457842,False,
150,191,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,191,0.1,True,0.71,0.9354838709677419,116,0.02586206896551724,False,
150,192,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,192,0.1,True,0.71,0.968,121,0.024793388429752067,False,
150,193,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,193,0.1,True,0.73,0.9210122699386503,1201,0.038301415487094086,False,
150,194,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,194,0.1,True,0.71,0.9733333333333334,73,0.0136986301369863,False,
150,195,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,195,0.1,True,0.67,0.9524456521739131,701,0.034236804564907276,False,
150,196,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,196,0.1,True,0.6900000000000001,0.9514563106796117,196,0.02040816326530612,False,
150,197,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,197,0.1,True,0.67,0.9807692307692307,204,0.049019607843137254,False,
150,198,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,198,0.1,True,0.6900000000000001,0.9455958549222798,730,0.024657534246575342,False,
150,199,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,199,0.1,True,0.67,0.9411764705882353,1152,0.058159722222222224,False,
208,0,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,0,0.1,True,0.55,0.987099856665074,2066,0.0484027105517909,False,
208,1,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,1,0.1,True,0.55,0.9696969696969697,96,0.020833333333333332,False,
208,2,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,2,0.1,True,0.5700000000000001,1.0,71,0.028169014084507043,False,
208,3,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,3,0.1,True,0.55,0.996551724137931,289,0.05190311418685121,False,
208,4,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,4,0.1,True,0.55,0.9817850637522769,539,0.061224489795918366,False,
208,5,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,5,0.1,True,0.55,0.9862637362637363,359,0.025069637883008356,False,
208,6,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,6,0.1,True,0.5700000000000001,0.9814126394052045,528,0.04734848484848485,False,
208,7,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,7,0.1,True,0.55,0.9793702497285559,902,0.06097560975609756,False,
208,8,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,8,0.1,True,0.5700000000000001,0.9757412398921833,362,0.055248618784530384,False,
208,9,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,9,0.1,True,0.55,0.9851485148514851,199,0.05025125628140704,False,
208,10,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,10,0.1,True,0.5700000000000001,0.9939759036144579,165,0.024242424242424242,False,
208,11,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,11,0.1,True,0.55,1.0,101,0.04950495049504951,False,
208,12,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,12,0.1,True,0.55,0.9715762273901809,1128,0.03723404255319149,False,
208,13,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,13,0.1,True,0.55,0.9846743295019157,2827,0.05553590378493102,False,
208,14,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,14,0.1,True,0.85,0.88330078125,1809,0.013819789939192924,False,
208,15,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,15,0.1,True,0.55,0.983433734939759,653,0.09494640122511486,False,
208,16,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,16,0.1,True,0.55,0.977657413676371,2888,0.07236842105263158,False,
208,17,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,17,0.1,True,0.55,0.9777777777777777,132,0.06818181818181818,False,
208,18,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,18,0.1,True,0.55,0.9785276073619632,319,0.08463949843260188,False,
208,19,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,19,0.1,True,0.5900000000000001,0.9767932489451476,1852,0.06047516198704104,False,
208,20,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,20,0.1,True,0.55,0.9933396764985728,1044,0.038314176245210725,False,
208,21,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,21,0.1,True,0.55,0.994535519125683,364,0.04120879120879121,False,
208,22,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,22,0.1,True,0.55,0.9830795262267343,581,0.043029259896729774,False,
208,23,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,23,0.1,True,0.55,0.9925373134328358,266,0.05263157894736842,False,
208,24,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,24,0.1,True,0.55,0.9812108559498957,470,0.04042553191489362,False,
208,25,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,25,0.1,True,0.5700000000000001,0.9804432855280313,752,0.0425531914893617,False,
208,26,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,26,0.1,True,0.55,0.9889624724061811,896,0.08928571428571429,False,
208,27,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,27,0.1,True,0.55,0.9883720930232558,85,0.12941176470588237,False,
208,28,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,28,0.1,True,0.55,1.0,26,0.0,False,
208,29,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,29,0.1,True,0.55,0.9867903316469927,3511,0.024779265166619196,False,
208,30,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,30,0.1,True,0.55,1.0,23,0.043478260869565216,False,
208,31,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,31,0.1,True,0.55,0.9886621315192744,436,0.07110091743119266,False,
208,32,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,32,0.1,True,0.55,0.9830508474576272,464,0.04310344827586207,False,
208,33,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,33,0.1,True,0.55,0.9895833333333334,95,0.031578947368421054,False,
208,34,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,34,0.1,True,0.5700000000000001,0.9428571428571428,33,0.0,False,
208,35,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,35,0.1,True,0.5700000000000001,0.978,4890,0.06462167689161555,False,
208,36,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,36,0.1,True,0.55,0.9918032786885246,121,0.09090909090909091,False,
208,37,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,37,0.1,True,0.55,1.0,179,0.0223463687150838,False,
208,38,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,38,0.1,True,0.55,0.984181141439206,3173,0.05672864796722345,False,
208,39,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,39,0.1,True,0.5700000000000001,0.9726027397260274,284,0.06690140845070422,False,
208,40,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,40,0.1,True,0.55,0.9807692307692307,51,0.0392156862745098,False,
208,41,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,41,0.1,True,0.55,0.9754601226993865,159,0.03773584905660377,False,
208,42,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,42,0.1,True,0.55,0.9847908745247148,259,0.04633204633204633,False,
208,43,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,43,0.1,True,0.55,0.9759615384615384,203,0.06403940886699508,False,
208,44,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,44,0.1,True,0.55,0.9842053307008884,997,0.07622868605817452,False,
208,45,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,45,0.1,True,0.5700000000000001,0.9841688654353562,373,0.04289544235924933,False,
208,46,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,46,0.1,True,0.55,0.9950980392156863,609,0.042692939244663386,False,
208,47,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,47,0.1,True,0.5900000000000001,0.9795539033457249,1581,0.029728020240354206,False,
208,48,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,48,0.1,True,0.55,0.99079754601227,969,0.048503611971104234,False,
208,49,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,49,0.1,True,0.55,0.9856540084388186,1168,0.03767123287671233,False,
208,50,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,50,0.1,True,0.55,0.9877488514548239,3225,0.061395348837209304,False,
208,51,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,51,0.1,True,0.55,0.9837837837837838,364,0.07967032967032966,False,
208,52,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,52,0.1,True,0.55,0.9921259842519685,126,0.031746031746031744,False,
208,53,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,53,0.1,True,0.55,0.9890510948905109,271,0.07380073800738007,False,
208,54,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,54,0.1,True,0.5700000000000001,0.9775280898876404,261,0.0421455938697318,False,
208,55,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,55,0.1,True,0.55,0.9897330595482546,1928,0.05446058091286307,False,
208,56,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,56,0.1,True,0.55,0.9848484848484849,130,0.06153846153846154,False,
208,57,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,57,0.1,True,0.55,0.9712918660287081,203,0.03940886699507389,False,
208,58,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,58,0.1,True,0.55,0.9814814814814815,159,0.031446540880503145,False,
208,59,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,59,0.1,True,0.55,0.9895038167938931,1037,0.055930568948891035,False,
208,60,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,60,0.1,True,0.55,0.9917733089579525,1085,0.04423963133640553,False,
208,61,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,61,0.1,True,0.55,0.984,123,0.07317073170731707,False,
208,62,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,62,0.1,True,0.55,0.9776119402985075,131,0.06870229007633588,False,
208,63,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,63,0.1,True,0.55,0.9840425531914894,185,0.032432432432432434,False,
208,64,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,64,0.1,True,0.55,0.9970414201183432,337,0.026706231454005934,False,
208,65,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,65,0.1,True,0.55,0.9857954545454546,347,0.06051873198847262,False,
208,66,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,66,0.1,True,0.55,0.9795918367346939,144,0.0763888888888889,False,
208,67,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,67,0.1,True,0.55,0.9904534606205251,415,0.05783132530120482,False,
208,68,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,68,0.1,True,0.55,0.9785714285714285,137,0.08759124087591241,False,
208,69,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,69,0.1,True,0.55,0.9797752808988764,872,0.06536697247706422,False,
208,70,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,70,0.1,True,0.55,0.9855072463768116,136,0.0661764705882353,False,
208,71,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,71,0.1,True,0.55,0.9861538461538462,641,0.0499219968798752,False,
208,72,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,72,0.1,True,0.55,0.9741176470588235,828,0.10507246376811594,False,
208,73,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,73,0.1,True,0.55,0.9804931910195068,2664,0.09572072072072071,False,
208,74,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,74,0.1,True,0.55,1.0,159,0.03773584905660377,False,
208,75,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,75,0.1,True,0.5700000000000001,1.0,35,0.0,False,
208,76,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,76,0.1,True,0.55,0.9655172413793104,252,0.051587301587301584,False,
208,77,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,77,0.1,True,0.55,0.9814814814814815,901,0.07547169811320754,False,
208,78,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,78,0.1,True,0.55,0.99,594,0.04882154882154882,False,
208,79,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,79,0.1,True,0.55,0.975609756097561,280,0.060714285714285714,False,
208,80,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,80,0.1,True,0.8300000000000001,0.8817841547099189,2827,0.022638839759462327,False,
208,81,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,81,0.1,True,0.55,0.9828571428571429,344,0.09593023255813954,False,
208,82,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,82,0.1,True,0.55,1.0,136,0.09558823529411764,False,
208,83,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,83,0.1,True,0.55,0.9886621315192744,436,0.06192660550458716,False,
208,84,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,84,0.1,True,0.55,0.981651376146789,107,0.056074766355140186,False,
208,85,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,85,0.1,True,0.5700000000000001,0.9776357827476039,306,0.05228758169934641,False,
208,86,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,86,0.1,True,0.55,0.9871244635193133,230,0.04782608695652174,False,
208,87,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,87,0.1,True,0.73,0.970679012345679,629,0.02384737678855326,False,
208,88,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,88,0.1,True,0.55,0.9852941176470589,67,0.05970149253731343,False,
208,89,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,89,0.1,True,0.55,0.9827089337175793,341,0.06158357771260997,False,
208,90,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,90,0.1,True,0.5700000000000001,0.9782608695652174,180,0.05,False,
208,91,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,91,0.1,True,0.55,0.9901639344262295,302,0.04966887417218543,False,
208,92,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,92,0.1,True,0.81,0.9130901287553648,851,0.0035252643948296123,False,
208,93,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,93,0.1,True,0.65,0.9625818521983162,1029,0.02040816326530612,False,
208,94,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,94,0.1,True,0.55,0.9833333333333333,295,0.030508474576271188,False,
208,95,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,95,0.1,True,0.55,0.9828571428571429,860,0.06627906976744186,False,
208,96,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,96,0.1,True,0.55,0.9803063457330415,448,0.10044642857142858,False,
208,97,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,97,0.1,True,0.55,0.9779411764705882,133,0.07518796992481203,False,
208,98,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,98,0.1,True,0.55,0.9881889763779528,502,0.049800796812749,False,
208,99,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,99,0.1,True,0.5700000000000001,0.9603960396039604,97,0.05154639175257732,False,
208,100,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,100,0.1,True,0.55,0.9837133550488599,302,0.059602649006622516,False,
208,101,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,101,0.1,True,0.55,0.9722222222222222,315,0.06666666666666667,False,
208,102,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,102,0.1,True,0.55,0.9855769230769231,205,0.03902439024390244,False,
208,103,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,103,0.1,True,0.55,0.9837837837837838,910,0.04285714285714286,False,
208,104,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,104,0.1,True,0.55,0.9893805309734514,559,0.05008944543828265,False,
208,105,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,105,0.1,True,0.81,0.9118329466357309,786,0.015267175572519083,False,
208,106,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,106,0.1,True,0.55,0.9932885906040269,148,0.060810810810810814,False,
208,107,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,107,0.1,True,0.55,0.9735099337748344,147,0.05442176870748299,False,
208,108,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,108,0.1,True,0.55,0.9869477911646586,1966,0.055442522889114956,False,
208,109,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,109,0.1,True,0.5700000000000001,0.9730392156862745,397,0.015113350125944584,False,
208,110,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,110,0.1,True,0.55,0.978978978978979,978,0.06237218813905931,False,
208,111,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,111,0.1,True,0.5900000000000001,0.9809523809523809,1751,0.029697315819531698,False,
208,112,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,112,0.1,True,0.55,0.991578947368421,471,0.04883227176220807,False,
208,113,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,113,0.1,True,0.55,0.9695290858725761,350,0.12285714285714286,False,
208,114,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,114,0.1,True,0.55,0.9810030395136778,1291,0.07513555383423702,False,
208,115,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,115,0.1,True,0.5900000000000001,0.9772727272727273,215,0.03255813953488372,False,
208,116,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,116,0.1,True,0.55,0.9936708860759493,314,0.050955414012738856,False,
208,117,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,117,0.1,True,0.55,0.9790209790209791,140,0.06428571428571428,False,
208,118,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,118,0.1,True,0.55,0.9887640449438202,264,0.07196969696969698,False,
208,119,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,119,0.1,True,0.6900000000000001,0.9536,4768,0.03166946308724832,False,
208,120,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,120,0.1,True,0.55,0.9772727272727273,129,0.07751937984496124,False,
208,121,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,121,0.1,True,0.55,0.9862757330006239,1581,0.02403542061986085,False,
208,122,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,122,0.1,True,0.55,0.9805914972273567,1061,0.08105560791705937,False,
208,123,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,123,0.1,True,0.55,0.989247311827957,276,0.06159420289855073,False,
208,124,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,124,0.1,True,0.55,0.9917355371900827,120,0.008333333333333333,False,
208,125,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,125,0.1,True,0.55,0.9650793650793651,304,0.046052631578947366,False,
208,126,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,126,0.1,True,0.55,0.9907514450867052,857,0.06534422403733955,False,
208,127,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,127,0.1,True,0.55,0.9904306220095693,621,0.0322061191626409,False,
208,128,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
208,128,0.1,True,0.55,0.9908256880733946,1836,0.042483660130718956,False,
208,129,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
208,129,0.1,True,0.55,0.9727272727272728,107,0.06542056074766354,False,
