draw,alpha,mode,target_base,certified,tau,coverage,n_answered,answered_err_rate,hard,exceed,rm_fresh,rm_exceed,decline_reason,deploy_mode,bbse_reason,bbse_rho_lo,bbse_rho_hi,bbse_gap_lo,bbse_q_target
45,0.1,baseline,0.22,True,0.55,0.9684466019417476,399,0.16541353383458646,True,True,0.105961,True,,baseline,,,,,
45,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,3.702722969818706,19.297197555647188,0.49242287569836546,0.24757281553398058
46,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
46,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.469561862958845,6.684193785199612,0.4930568860805097,0.17625231910946196
46,0.1,baseline,0.22,True,0.55,0.9833024118738405,530,0.10754716981132076,False,True,0.111052,True,,baseline,,,,,
46,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.469561862958845,6.684193785199612,0.4930568860805097,0.17625231910946196
47,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
47,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.000547404166030847,3.6099675946227463,0.47838915607772753,0.0603448275862069
47,0.1,baseline,0.22,True,0.55,0.9741379310344828,113,0.07964601769911504,False,False,0.108272,True,,baseline,,,,,
47,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.000547404166030847,3.6099675946227463,0.47838915607772753,0.0603448275862069
48,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
48,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.12195609505144898,3.43281434798145,0.522155235964346,0.08275862068965517
48,0.1,baseline,0.22,True,0.55,0.9724137931034482,141,0.14184397163120568,True,True,0.106658,True,,baseline,,,,,
48,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.12195609505144898,3.43281434798145,0.522155235964346,0.08275862068965517
49,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
49,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.2947360925854303,9.535683298150389,0.5081248263904075,0.21609907120743035
49,0.1,baseline,0.22,True,0.55,0.973374613003096,1572,0.16793893129770993,True,True,0.108393,True,,baseline,,,,,
49,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.2947360925854303,9.535683298150389,0.5081248263904075,0.21609907120743035
50,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
50,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.1309980993445634,10.39470704776965,0.477233279050716,0.16666666666666666
50,0.1,baseline,0.22,True,0.55,0.9770114942528736,170,0.1,False,False,0.109419,True,,baseline,,,,,
50,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.1309980993445634,10.39470704776965,0.477233279050716,0.16666666666666666
51,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
51,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7590597821098655,2.7634612576743023,0.5091736192602648,0.10538373424971363
51,0.1,baseline,0.22,True,0.55,0.9862542955326461,861,0.09175377468060394,False,False,0.108546,True,,baseline,,,,,
51,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7590597821098655,2.7634612576743023,0.5091736192602648,0.10538373424971363
52,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
52,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.2275115154756295,13.726075267866438,0.4934280580427587,0.211864406779661
52,0.1,baseline,0.22,True,0.5700000000000001,0.9576271186440678,339,0.15339233038348082,True,True,0.106456,True,,baseline,,,,,
52,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.2275115154756295,13.726075267866438,0.4934280580427587,0.211864406779661
53,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
53,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.1731436654499756,17.24227450635518,0.5102786693260838,0.24
53,0.1,baseline,0.22,True,0.55,0.9815384615384616,319,0.15047021943573669,True,True,0.105515,True,,baseline,,,,,
53,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.1731436654499756,17.24227450635518,0.5102786693260838,0.24
54,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
54,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.3032532182977885,10.763365733791469,0.5023345089666743,0.19294605809128632
54,0.1,baseline,0.22,True,0.55,0.979253112033195,472,0.1440677966101695,True,True,0.11145,True,,baseline,,,,,
54,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.3032532182977885,10.763365733791469,0.5023345089666743,0.19294605809128632
55,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
55,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8249707069304827,35.499723822065114,0.5085993248913211,0.20754716981132076
55,0.1,baseline,0.22,True,0.55,0.9245283018867925,49,0.1836734693877551,True,True,0.103224,True,,baseline,,,,,
55,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8249707069304827,35.499723822065114,0.5085993248913211,0.20754716981132076
56,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
56,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5467276014355963,4.584195657844349,0.5306155224463883,0.1111111111111111
56,0.1,baseline,0.22,True,0.55,0.9803921568627451,300,0.04,False,False,0.109759,True,,baseline,,,,,
56,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5467276014355963,4.584195657844349,0.5306155224463883,0.1111111111111111
57,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
57,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6986636362395707,5.637432065763904,0.5268289985536981,0.14414414414414414
57,0.1,baseline,0.22,True,0.55,0.963963963963964,214,0.07476635514018691,False,False,0.102928,True,,baseline,,,,,
57,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6986636362395707,5.637432065763904,0.5268289985536981,0.14414414414414414
58,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
58,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9774712787895568,6.263189314573182,0.480838828287998,0.15151515151515152
58,0.1,baseline,0.22,True,0.5900000000000001,0.9393939393939394,372,0.1424731182795699,True,True,0.109103,True,,baseline,,,,,
58,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9774712787895568,6.263189314573182,0.480838828287998,0.15151515151515152
59,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
59,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.180382788421364,8.11660891201154,0.5225694737324618,0.1747448979591837
59,0.1,baseline,0.22,True,0.55,0.9770408163265306,766,0.15013054830287206,True,True,0.103921,True,,baseline,,,,,
59,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.180382788421364,8.11660891201154,0.5225694737324618,0.1747448979591837
60,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
60,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6566777525128793,8.235286075481579,0.5096827988743814,0.13440860215053763
60,0.1,baseline,0.22,True,0.55,0.9623655913978495,179,0.09497206703910614,False,False,0.111779,True,,baseline,,,,,
60,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6566777525128793,8.235286075481579,0.5096827988743814,0.13440860215053763
61,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
61,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.041684961910917,8.67864632124256,0.5157588071614448,0.17592592592592593
61,0.1,baseline,0.22,True,0.55,0.9703703703703703,524,0.1316793893129771,True,True,0.114367,True,,baseline,,,,,
61,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.041684961910917,8.67864632124256,0.5157588071614448,0.17592592592592593
62,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
62,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.4555581921554159,2.0429939206291605,0.4888698887456847,0.07758186397984887
62,0.1,baseline,0.22,True,0.55,0.9778337531486146,1941,0.07315816589386914,False,False,0.116658,True,,baseline,,,,,
62,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.4555581921554159,2.0429939206291605,0.4888698887456847,0.07758186397984887
63,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
63,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5367653215786078,11.977124372668245,0.5234152356260872,0.15476190476190477
63,0.1,baseline,0.22,True,0.55,0.9761904761904762,82,0.13414634146341464,False,True,0.10866,True,,baseline,,,,,
63,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5367653215786078,11.977124372668245,0.5234152356260872,0.15476190476190477
64,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
64,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3433145963435336,5.173714108008177,0.507815600568035,0.13994169096209913
64,0.1,baseline,0.22,True,0.55,0.9683465222823824,2325,0.11741935483870967,True,True,0.109476,True,,baseline,,,,,
64,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3433145963435336,5.173714108008177,0.507815600568035,0.13994169096209913
65,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
65,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.41477050618058736,10.795209173674676,0.5194389216999982,0.13924050632911392
65,0.1,baseline,0.22,True,0.55,0.9746835443037974,77,0.2597402597402597,True,True,0.107211,True,,baseline,,,,,
65,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.41477050618058736,10.795209173674676,0.5194389216999982,0.13924050632911392
66,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
66,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.9640296632777605,11.678071869532877,0.49989496421972274,0.19708029197080293
66,0.1,baseline,0.22,True,0.55,0.9525547445255474,261,0.12260536398467432,False,True,0.105892,True,,baseline,,,,,
66,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.9640296632777605,11.678071869532877,0.49989496421972274,0.19708029197080293
67,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
67,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5998109347098709,3.7596500983745513,0.46162673206927524,0.08236434108527131
67,0.1,baseline,0.22,True,0.55,0.9844961240310077,1016,0.05905511811023622,False,False,0.117234,True,,baseline,,,,,
67,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5998109347098709,3.7596500983745513,0.46162673206927524,0.08236434108527131
68,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
68,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3953198675427338,9.668250046325516,0.5163474802002299,0.1975806451612903
68,0.1,baseline,0.22,True,0.55,0.9758064516129032,484,0.1446280991735537,True,True,0.109438,True,,baseline,,,,,
68,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3953198675427338,9.668250046325516,0.5163474802002299,0.1975806451612903
69,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
69,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.4933954020896372,9.173573469100633,0.5077126885828226,0.17052023121387283
69,0.1,baseline,0.22,True,0.55,0.9682080924855492,335,0.12238805970149254,False,True,0.106462,True,,baseline,,,,,
69,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.4933954020896372,9.173573469100633,0.5077126885828226,0.17052023121387283
70,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
70,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.16568528998709728,7.184220576917174,0.5043810295606609,0.10638297872340426
70,0.1,baseline,0.22,True,0.55,0.9893617021276596,93,0.10752688172043011,False,True,0.111404,True,,baseline,,,,,
70,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.16568528998709728,7.184220576917174,0.5043810295606609,0.10638297872340426
71,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
71,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.44351470414720984,2.9623796147283503,0.4861950468389272,0.07679465776293823
71,0.1,baseline,0.22,True,0.55,0.988313856427379,592,0.06587837837837837,False,False,0.113294,True,,baseline,,,,,
71,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.44351470414720984,2.9623796147283503,0.4861950468389272,0.07679465776293823
72,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
72,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7939302840060228,10.609378435893728,0.4967082527920245,0.1693548387096774
72,0.1,baseline,0.22,True,0.55,0.9919354838709677,123,0.14634146341463414,True,True,0.110555,True,,baseline,,,,,
72,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7939302840060228,10.609378435893728,0.4967082527920245,0.1693548387096774
73,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
73,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.23470558923925455,6.537553863028981,0.4485360107302402,0.07975460122699386
73,0.1,baseline,0.22,True,0.55,0.9877300613496932,161,0.08695652173913043,False,False,0.112932,True,,baseline,,,,,
73,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.23470558923925455,6.537553863028981,0.4485360107302402,0.07975460122699386
74,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
74,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,5.240155371440387,45.71522798059425,0.4867848018796915,0.30566037735849055
74,0.1,baseline,0.22,True,0.55,0.9622641509433962,255,0.27058823529411763,True,True,0.114052,True,,baseline,,,,,
74,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,5.240155371440387,45.71522798059425,0.4867848018796915,0.30566037735849055
75,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
75,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.0772976771277742,5.344541050435742,0.4931700386777864,0.1368653421633554
75,0.1,baseline,0.22,True,0.55,0.977924944812362,443,0.09932279909706546,False,False,0.105841,True,,baseline,,,,,
75,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.0772976771277742,5.344541050435742,0.4931700386777864,0.1368653421633554
76,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
76,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5071586209553365,2.999616744268273,0.4905268231714284,0.08225806451612903
76,0.1,baseline,0.22,True,0.55,0.9870967741935484,612,0.06209150326797386,False,False,0.110524,True,,baseline,,,,,
76,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5071586209553365,2.999616744268273,0.4905268231714284,0.08225806451612903
77,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
77,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8771217764734498,2.865999084305758,0.48338053543946136,0.09917355371900827
77,0.1,baseline,0.22,True,0.5900000000000001,0.9675324675324676,1639,0.0835875533862111,False,False,0.112657,True,,baseline,,,,,
77,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8771217764734498,2.865999084305758,0.48338053543946136,0.09917355371900827
78,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
78,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.104269019499296,12.938630871018217,0.5207407528732128,0.22408026755852842
78,0.1,baseline,0.22,True,0.55,0.9665551839464883,289,0.1522491349480969,True,True,0.113645,True,,baseline,,,,,
78,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.104269019499296,12.938630871018217,0.5207407528732128,0.22408026755852842
79,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
79,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.5204299700805548,10.708377128073316,0.5059109080472053,0.20075757575757575
79,0.1,baseline,0.22,True,0.55,0.9659090909090909,255,0.10196078431372549,False,True,0.108683,True,,baseline,,,,,
79,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.5204299700805548,10.708377128073316,0.5059109080472053,0.20075757575757575
80,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
80,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7506373251084313,2.478188380764815,0.5183702042192933,0.09417989417989418
80,0.1,baseline,0.22,True,0.55,0.9783068783068783,1849,0.056246619794483504,False,False,0.108635,True,,baseline,,,,,
80,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7506373251084313,2.478188380764815,0.5183702042192933,0.09417989417989418
81,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
81,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9793631453983147,3.3354323402121935,0.4933123916078546,0.10931518502764781
81,0.1,baseline,0.22,True,0.55,0.9825606125053169,2310,0.08831168831168831,False,False,0.109744,True,,baseline,,,,,
81,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9793631453983147,3.3354323402121935,0.4933123916078546,0.10931518502764781
82,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
82,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.4683294723733556,2.4143216147038595,0.524550486358999,0.0761300555114988
82,0.1,baseline,0.22,True,0.61,0.9666931007137193,1219,0.05742411812961444,False,False,0.098944,False,,baseline,,,,,
82,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.4683294723733556,2.4143216147038595,0.524550486358999,0.0761300555114988
83,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
83,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3119271091332267,7.728569808172944,0.488276234785145,0.17764471057884232
83,0.1,baseline,0.22,True,0.55,0.9800399201596807,491,0.15274949083503056,True,True,0.112971,True,,baseline,,,,,
83,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3119271091332267,7.728569808172944,0.488276234785145,0.17764471057884232
84,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
84,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.1338884333309425,6.793112351364513,0.4713648386527684,0.1636469900642899
84,0.1,baseline,0.22,True,0.55,0.9807130333138515,1678,0.13468414779499405,True,True,0.11267,True,,baseline,,,,,
84,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.1338884333309425,6.793112351364513,0.4713648386527684,0.1636469900642899
85,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
85,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.579417689770275,1.7289026325980015,0.5096648566372979,0.08580926656970704
85,0.1,baseline,0.22,True,0.55,0.9810928734676917,4722,0.06861499364675985,False,False,0.104329,True,,baseline,,,,,
